QuestionId,QuestionCreation,QuestionLastActivity,AcceptedAnsId,AcceptedDate,QScore,QVotes
2947,2012-10-14T03:11:12.620,2014-12-12T06:33:48.123,2949,2012-12-16T00:00:00.000,4,5
2955,2012-10-15T19:17:29.983,2012-10-25T14:41:47.757,2956,2012-10-29T00:00:00.000,7,9
2957,2012-10-16T19:17:25.437,2012-10-21T16:28:18.813,2959,2012-10-16T00:00:00.000,4,4
2960,2012-10-16T23:03:59.643,2012-10-24T17:19:33.817,,,2,4
2962,2012-10-17T17:20:28.080,2014-08-20T03:05:29.467,2968,2012-10-23T00:00:00.000,4,6
2964,2012-10-19T15:30:38.840,2012-10-31T19:52:37.417,2965,2012-10-20T00:00:00.000,12,13
2982,2012-10-25T10:30:17.267,2013-07-18T12:35:52.867,2986,2012-11-11T00:00:00.000,7,11
2988,2012-10-26T22:54:47.883,2012-10-28T12:40:34.100,2989,2012-10-27T00:00:00.000,7,7
2993,2012-10-29T16:14:24.490,2014-08-17T15:27:41.547,2994,2012-10-29T00:00:00.000,6,6
2995,2012-10-29T17:44:14.380,2012-10-30T13:16:23.647,2996,2012-10-31T00:00:00.000,10,11
2999,2012-10-31T05:08:24.410,2012-11-05T22:12:50.707,3000,2012-10-31T00:00:00.000,11,12
3003,2012-11-01T14:34:06.357,2012-11-01T14:51:40.003,3004,2012-11-06T00:00:00.000,3,3
3005,2012-11-01T16:40:13.687,2012-11-08T18:19:58.790,3006,2012-11-11T00:00:00.000,6,8
3010,2012-11-06T17:04:14.297,2012-11-06T18:25:09.207,3012,2012-11-09T00:00:00.000,5,7
3017,2012-11-08T15:55:15.717,2014-05-08T23:54:14.053,3018,2012-11-09T00:00:00.000,5,7
3019,2012-11-08T18:47:00.367,2014-10-08T00:44:07.360,3020,2012-11-09T00:00:00.000,6,6
3021,2012-11-08T20:17:17.283,2012-11-09T08:21:26.497,3022,2012-11-09T00:00:00.000,4,4
3023,2012-11-08T21:34:07.543,2012-11-13T13:56:15.367,3057,2012-11-20T00:00:00.000,2,4
3029,2012-11-09T16:03:20.430,2012-11-09T20:05:56.340,3031,2012-11-26T00:00:00.000,3,3
3033,2012-11-10T16:48:12.723,2012-11-20T09:10:24.703,,,5,5
3036,2012-11-11T00:07:45.627,2014-08-27T03:48:38.837,,,5,9
3040,2012-11-11T19:08:51.010,2012-12-10T03:07:26.610,3061,2013-03-06T00:00:00.000,3,3
3044,2012-11-12T01:56:45.860,2012-11-12T16:32:30.893,3045,2012-11-12T00:00:00.000,3,3
3046,2012-11-12T04:32:39.380,2015-08-07T16:36:53.300,3048,2012-11-12T00:00:00.000,5,5
3049,2012-11-13T00:42:04.970,2012-11-13T01:32:09.173,3051,2012-11-13T00:00:00.000,4,4
3052,2012-11-13T01:53:44.810,2012-11-13T09:17:05.850,3053,2012-11-13T00:00:00.000,2,2
3054,2012-11-13T04:28:54.430,2012-11-13T14:26:07.260,3058,2012-11-14T00:00:00.000,2,2
3059,2012-11-14T04:42:21.873,2012-12-03T23:07:53.630,3082,2013-02-09T00:00:00.000,2,4
3060,2012-11-14T14:43:55.880,2012-11-16T20:48:17.493,,,2,2
3063,2012-11-14T17:15:35.890,2012-11-14T22:14:40.677,3064,2012-11-14T00:00:00.000,2,2
3065,2012-11-15T01:15:47.137,2012-11-16T20:46:58.540,3067,2013-02-09T00:00:00.000,1,1
3072,2012-11-17T07:23:13.420,2014-01-08T10:44:29.690,4271,2013-09-30T00:00:00.000,7,7
3073,2012-11-18T06:26:38.433,2013-02-17T23:30:33.103,3075,2012-11-18T00:00:00.000,6,6
3076,2012-11-18T15:31:33.770,2012-11-18T21:17:44.867,3077,2012-11-22T00:00:00.000,7,8
3078,2012-11-18T18:56:20.193,2012-11-19T12:15:49.103,3085,2012-11-19T00:00:00.000,2,2
3088,2012-11-21T18:48:43.693,2012-11-23T07:58:30.860,3097,2012-11-23T00:00:00.000,0,9
3089,2012-11-22T12:45:48.810,2012-11-29T18:25:37.143,,,6,6
3090,2012-11-22T15:20:18.810,2012-11-27T09:28:46.273,3100,2013-01-05T00:00:00.000,1,2
3101,2012-11-24T05:30:19.960,2012-11-26T17:04:08.187,3103,2012-11-24T00:00:00.000,2,7
3105,2012-11-25T04:24:41.790,2012-11-26T07:31:37.677,3106,2012-11-25T00:00:00.000,7,7
3108,2012-11-27T12:38:45.753,2012-11-28T14:55:06.257,3109,2012-11-27T00:00:00.000,9,12
3111,2012-11-29T03:53:32.817,2015-08-13T15:52:11.793,3112,2012-11-30T00:00:00.000,6,6
3115,2012-11-29T14:45:17.073,2012-11-29T22:52:48.367,3116,2012-11-30T00:00:00.000,7,7
3118,2012-11-30T05:51:10.440,2012-12-20T08:20:33.577,,,8,8
3124,2012-12-04T02:09:37.310,2015-11-03T11:57:51.850,3128,2012-12-04T00:00:00.000,8,8
3126,2012-12-04T11:01:12.030,2014-12-15T22:12:57.817,3127,2013-02-04T00:00:00.000,6,6
3129,2012-12-04T17:42:05.363,2012-12-05T15:57:55.833,3130,2012-12-06T00:00:00.000,7,7
3134,2012-12-05T20:18:15.410,2012-12-05T21:10:10.753,3136,2012-12-06T00:00:00.000,3,3
3135,2012-12-05T20:51:36.057,2012-12-12T00:26:26.103,,,7,9
3137,2012-12-06T06:08:54.920,2014-06-29T23:43:24.603,3189,2014-09-01T00:00:00.000,4,4
3138,2012-12-06T06:13:20.457,2013-06-20T07:16:49.700,3157,2012-12-10T00:00:00.000,4,4
3143,2012-12-07T01:48:22.890,2012-12-07T02:18:10.773,3144,2013-01-21T00:00:00.000,5,5
3145,2012-12-07T03:52:51.217,2012-12-07T06:37:14.350,3146,2012-12-07T00:00:00.000,4,5
3148,2012-12-08T15:40:59.043,2014-11-16T15:26:38.783,3149,2012-12-14T00:00:00.000,8,8
3150,2012-12-08T19:32:33.430,2015-11-17T20:05:49.487,3151,2012-12-08T00:00:00.000,7,7
3155,2012-12-10T00:41:51.637,2013-01-15T12:11:15.980,3159,2012-12-11T00:00:00.000,4,6
3162,2012-12-12T23:06:22.510,2014-07-26T10:34:32.280,,,11,11
3169,2012-12-17T14:47:44.057,2012-12-18T09:24:50.783,3171,2012-12-20T00:00:00.000,3,5
3173,2012-12-17T21:36:27.857,2012-12-18T18:18:27.640,3174,2012-12-18T00:00:00.000,8,8
3176,2012-12-18T14:12:10.110,2012-12-18T17:35:05.380,3180,2012-12-18T00:00:00.000,6,7
3178,2012-12-18T16:18:01.943,2013-04-25T14:31:47.257,3179,2012-12-19T00:00:00.000,4,5
3185,2012-12-19T07:27:39.800,2015-07-20T16:36:29.563,,,12,14
3194,2012-12-19T22:05:39.887,2013-01-09T13:53:47.953,3196,2012-12-20T00:00:00.000,7,7
3195,2012-12-19T23:26:47.620,2015-06-19T08:27:43.297,3197,2012-12-20T00:00:00.000,13,13
3201,2012-12-20T13:36:30.993,2012-12-24T06:09:46.613,3202,2012-12-21T00:00:00.000,11,14
3206,2012-12-24T05:05:33.743,2015-04-15T17:03:07.623,,,3,5
3210,2012-12-26T20:18:19.213,2013-01-21T13:35:37.483,3257,2013-01-21T00:00:00.000,5,6
3213,2012-12-27T22:30:57.603,2012-12-28T19:05:49.847,,,10,10
3216,2013-01-04T02:57:46.747,2013-01-04T04:39:28.153,3217,2013-05-08T00:00:00.000,5,5
3218,2013-01-07T08:45:18.280,2015-11-22T20:36:11.797,3219,2013-01-11T00:00:00.000,7,9
3221,2013-01-08T11:02:13.663,2014-04-22T03:55:07.747,,,6,6
3223,2013-01-09T08:56:29.757,2013-01-21T19:12:31.983,3255,2013-01-21T00:00:00.000,8,10
3235,2013-01-12T13:35:56.997,2013-01-16T15:28:15.887,3246,2013-01-20T00:00:00.000,4,4
3237,2013-01-12T15:05:12.570,2015-06-23T09:16:55.810,,,6,8
3238,2013-01-12T17:45:49.947,2013-01-18T02:47:37.150,3249,2013-02-09T00:00:00.000,3,5
3239,2013-01-13T01:58:40.553,2013-01-13T18:36:04.420,3240,2013-01-13T00:00:00.000,5,7
3250,2013-01-18T12:23:13.380,2013-01-21T00:41:59.603,3251,2013-01-18T00:00:00.000,9,9
3253,2013-01-18T21:27:10.327,2013-01-24T17:38:38.370,,,5,5
3261,2013-01-23T19:04:02.033,2013-01-28T02:50:12.180,3262,2013-03-28T00:00:00.000,5,5
3265,2013-01-24T15:05:55.823,2013-01-24T17:50:03.563,3266,2013-01-24T00:00:00.000,7,7
3268,2013-01-24T20:42:24.553,2013-01-26T17:22:48.070,3277,2013-01-27T00:00:00.000,4,4
3279,2013-01-27T01:44:47.317,2013-01-30T09:04:23.137,,,4,5
3281,2013-01-27T17:32:20.567,2014-06-26T01:59:49.010,4358,2013-10-24T00:00:00.000,6,7
3282,2013-01-27T23:12:08.283,2013-02-13T20:58:07.417,3388,2013-02-13T00:00:00.000,2,2
3283,2013-01-27T23:18:51.017,2015-12-25T12:26:11.433,3362,2013-03-20T00:00:00.000,9,10
3291,2013-01-28T01:47:59.670,2013-02-10T00:54:00.717,,,1,2
3292,2013-01-28T01:56:06.847,2013-01-28T03:29:48.027,3296,2013-01-29T00:00:00.000,1,1
3293,2013-01-28T02:34:06.253,2013-01-28T05:30:14.737,,,5,5
3297,2013-01-28T03:31:42.893,2013-01-29T08:04:56.817,,,2,2
3300,2013-01-28T16:49:11.830,2013-01-29T13:40:39.860,,,3,4
3301,2013-01-28T16:53:08.137,2013-01-30T14:50:01.940,3302,2013-02-02T00:00:00.000,7,7
3304,2013-01-29T03:01:22.483,2013-01-29T15:28:07.757,,,2,3
3313,2013-01-30T17:40:24.233,2013-02-03T00:52:27.137,,,3,3
3314,2013-01-30T20:10:52.930,2015-07-21T18:10:31.003,3315,2013-01-30T00:00:00.000,6,6
3318,2013-01-31T14:41:48.380,2013-02-04T12:26:11.653,3325,2013-02-04T00:00:00.000,7,7
3323,2013-02-01T04:14:14.163,2015-11-26T18:34:01.260,3324,2013-02-11T00:00:00.000,8,8
3326,2013-02-02T03:10:23.170,2013-02-04T05:37:16.823,3330,2013-02-04T00:00:00.000,5,6
3331,2013-02-03T19:37:36.467,2013-02-04T19:28:17.543,3332,2013-02-06T00:00:00.000,5,5
3338,2013-02-04T16:20:51.320,2014-08-15T20:44:56.823,3350,2013-03-11T00:00:00.000,4,4
3339,2013-02-04T16:43:04.853,2013-02-05T20:12:03.927,,,8,8
3340,2013-02-04T19:13:59.540,2013-02-08T00:10:45.067,,,2,3
3346,2013-02-05T05:44:56.397,2013-02-08T14:21:59.963,3348,2013-02-08T00:00:00.000,1,1
3349,2013-02-06T15:41:39.763,2014-12-06T16:15:53.887,3351,2013-02-07T00:00:00.000,5,5
3353,2013-02-07T06:19:43.157,2013-02-07T15:24:41.300,3355,2013-02-08T00:00:00.000,2,2
3357,2013-02-07T07:59:40.660,2013-02-08T16:12:16.830,3360,2013-02-08T00:00:00.000,2,2
3358,2013-02-07T23:57:23.100,2015-07-17T18:30:05.167,3359,2013-02-08T00:00:00.000,6,6
3363,2013-02-09T07:56:08.930,2013-02-09T19:40:16.670,3364,2013-02-10T00:00:00.000,2,2
3365,2013-02-09T22:26:03.467,2013-02-11T17:15:23.117,3366,2013-02-11T00:00:00.000,3,3
3374,2013-02-10T22:59:19.297,2013-03-01T16:42:47.647,3376,2013-02-18T00:00:00.000,2,4
3379,2013-02-11T21:13:56.293,2013-02-12T20:52:28.183,3384,2013-02-12T00:00:00.000,5,5
3380,2013-02-11T21:15:57.367,2014-10-01T02:15:39.583,,,1,1
3390,2013-02-14T16:18:46.613,2013-02-19T01:35:15.957,,,4,4
3393,2013-02-17T04:31:21.317,2015-07-28T16:17:31.963,3395,2013-02-18T00:00:00.000,5,5
3398,2013-02-18T00:23:10.323,2015-05-05T15:31:23.980,12547,2015-04-27T00:00:00.000,4,4
3400,2013-02-18T11:28:46.600,2013-05-31T22:04:04.100,3401,2013-02-18T00:00:00.000,10,11
3404,2013-02-19T03:09:05.660,2013-03-03T20:34:52.513,3406,2014-05-26T00:00:00.000,10,11
3408,2013-02-19T18:31:03.417,2013-07-20T05:14:39.020,3412,2013-02-20T00:00:00.000,6,6
3410,2013-02-20T01:44:34.770,2015-02-12T15:40:00.310,,,4,4
3413,2013-02-20T11:56:30.973,2013-02-21T17:14:10.933,,,2,2
3419,2013-02-20T23:28:05.557,2015-11-05T17:15:53.753,3424,2013-02-21T00:00:00.000,3,3
3429,2013-02-22T21:25:12.780,2013-03-04T16:45:14.663,,,5,5
3433,2013-02-23T14:44:10.680,2013-05-12T09:54:51.820,3434,2013-03-31T00:00:00.000,1,1
3436,2013-02-23T18:30:39.590,2014-12-01T12:48:47.877,4086,2013-08-26T00:00:00.000,9,10
3438,2013-02-24T20:39:29.260,2013-05-25T19:42:07.557,,,3,3
3441,2013-02-25T00:59:58.263,2013-02-25T08:53:26.177,3442,2013-02-25T00:00:00.000,2,2
3443,2013-02-25T10:04:53.820,2013-02-25T10:18:57.550,,,6,7
3447,2013-02-25T23:32:10.297,2013-03-01T08:25:59.037,3448,2013-03-06T00:00:00.000,6,6
3456,2013-03-02T09:24:50.750,2013-03-03T17:05:14.013,3457,2013-03-03T00:00:00.000,2,3
3459,2013-03-03T04:38:30.650,2013-10-02T21:53:30.120,3475,2013-03-13T00:00:00.000,3,4
3462,2013-03-03T17:56:08.670,2013-03-13T16:41:14.200,,,3,3
3466,2013-03-04T16:29:53.753,2014-11-29T21:56:44.867,,,9,10
3467,2013-03-04T17:09:26.850,2013-03-07T08:59:02.060,3468,2013-03-04T00:00:00.000,6,7
3469,2013-03-04T18:49:15.917,2013-03-10T22:11:32.507,,,3,3
3477,2013-03-08T17:42:32.287,2015-12-15T13:50:55.860,,,8,11
3482,2013-03-10T19:35:14.613,2013-03-10T20:31:57.180,3484,2013-03-11T00:00:00.000,5,5
3489,2013-03-13T15:57:58.233,2013-03-15T00:40:48.147,3490,2013-03-13T00:00:00.000,2,2
3492,2013-03-13T21:56:09.107,2013-03-14T03:15:13.083,,,-2,3
3497,2013-03-15T05:10:32.053,2015-06-14T16:23:48.067,3500,2013-03-20T00:00:00.000,6,9
3498,2013-03-15T05:27:57.670,2013-03-20T08:46:48.147,,,2,3
3501,2013-03-15T23:37:57.510,2013-03-20T08:45:47.617,3502,2013-03-16T00:00:00.000,1,1
3505,2013-03-20T11:42:27.303,2013-03-25T17:20:02.873,3512,2013-04-07T00:00:00.000,6,6
3507,2013-03-21T01:01:21.673,2013-04-02T21:38:20.343,3508,2013-03-21T00:00:00.000,3,3
3521,2013-03-31T12:19:09.613,2015-08-31T21:39:42.457,,,4,5
3522,2013-04-01T23:20:40.160,2015-08-07T17:21:07.703,3524,2013-04-02T00:00:00.000,6,7
3527,2013-04-04T10:21:03.007,2013-04-25T23:18:00.870,,,3,4
3529,2013-04-04T18:45:43.960,2015-10-20T17:10:45.943,3532,2013-04-07T00:00:00.000,10,10
3530,2013-04-04T21:56:29.023,2015-08-31T20:53:46.103,3531,2013-04-04T00:00:00.000,3,3
3533,2013-04-05T15:42:39.537,2013-04-09T21:51:41.247,3547,2013-04-09T00:00:00.000,2,2
3538,2013-04-07T10:24:35.890,2013-04-08T05:26:36.720,3540,2013-04-09T00:00:00.000,2,2
3539,2013-04-08T05:23:02.347,2013-04-12T15:06:29.057,,,4,5
3548,2013-04-09T12:32:02.430,2013-08-16T21:43:41.203,,,3,3
3549,2013-04-09T13:36:46.260,2013-04-09T13:53:06.363,3550,2013-04-09T00:00:00.000,1,1
3552,2013-04-09T14:26:07.790,2014-06-26T12:14:00.327,,,6,6
3554,2013-04-09T20:22:03.283,2015-04-12T12:55:23.850,3566,2013-04-17T00:00:00.000,3,3
3558,2013-04-09T22:30:42.050,2013-09-26T05:11:13.260,3560,2013-04-10T00:00:00.000,6,6
3561,2013-04-10T17:19:08.320,2013-05-09T23:08:55.943,,,3,3
3567,2013-04-12T09:42:27.727,2013-04-15T21:12:39.867,3569,2013-04-12T00:00:00.000,5,6
3571,2013-04-13T07:59:31.397,2013-04-19T01:01:53.297,3573,2013-04-15T00:00:00.000,2,2
3577,2013-04-15T17:54:19.237,2013-06-19T08:10:31.750,,,3,4
3581,2013-04-16T13:10:12.907,2013-04-17T02:20:35.160,3582,2013-04-17T00:00:00.000,5,6
3584,2013-04-18T12:35:59.713,2015-12-16T17:54:03.913,3586,2013-04-22T00:00:00.000,5,5
3592,2013-04-20T15:21:12.350,2013-05-25T19:58:26.630,3593,2013-04-22T00:00:00.000,2,2
3594,2013-04-23T13:27:30.773,2015-04-28T22:39:02.830,,,3,5
3597,2013-04-23T16:34:34.883,2013-04-23T21:51:27.013,3600,2013-04-24T00:00:00.000,5,6
3602,2013-04-24T21:38:32.187,2014-04-04T16:55:11.983,3606,2014-05-28T00:00:00.000,2,3
3604,2013-04-24T22:45:19.707,2013-04-26T21:39:20.200,3619,2013-04-26T00:00:00.000,2,2
3609,2013-04-25T17:00:40.873,2013-05-01T19:29:28.090,3610,2013-05-01T00:00:00.000,3,3
3612,2013-04-25T22:17:59.560,2014-10-25T02:55:41.580,3614,2013-04-26T00:00:00.000,2,2
3617,2013-04-26T08:43:41.770,2013-04-29T15:47:35.583,3618,2013-04-26T00:00:00.000,2,2
3620,2013-04-26T21:13:46.623,2013-05-27T12:28:01.637,3622,2013-04-26T00:00:00.000,1,1
3624,2013-04-27T02:25:55.097,2013-05-17T03:24:59.490,,,5,5
3627,2013-04-27T19:50:21.110,2013-05-01T10:41:18.070,,,1,1
3629,2013-04-28T14:47:43.123,2013-07-25T14:46:50.107,3632,2013-04-29T00:00:00.000,5,6
3640,2013-04-30T16:39:49.317,2014-02-18T19:30:34.193,3641,2013-04-30T00:00:00.000,2,4
3642,2013-04-30T20:34:24.117,2014-02-26T07:05:01.827,3645,2013-05-02T00:00:00.000,7,10
3646,2013-05-01T23:33:01.163,2013-05-03T14:52:04.963,,,6,7
3652,2013-05-05T14:02:36.020,2014-12-01T17:04:41.790,3653,2013-05-12T00:00:00.000,2,2
3654,2013-05-06T17:19:23.600,2015-02-02T15:38:38.360,3656,2015-07-29T00:00:00.000,5,5
3663,2013-05-14T01:04:43.520,2013-05-14T01:04:43.520,,,0,1
3670,2013-05-14T21:35:31.697,2013-06-11T03:55:14.520,,,3,5
3681,2013-05-19T05:50:33.560,2013-05-30T17:07:39.527,3682,2013-05-19T00:00:00.000,4,5
3683,2013-05-19T22:08:47.150,2013-05-23T23:01:12.500,3684,2013-05-22T00:00:00.000,2,2
3687,2013-05-21T13:16:52.430,2013-05-27T21:49:28.267,3689,2013-05-22T00:00:00.000,4,6
3688,2013-05-21T20:26:04.337,2013-05-21T21:11:43.990,3690,2013-05-22T00:00:00.000,5,6
3699,2013-05-22T23:08:35.250,2013-05-23T19:16:49.650,3701,2013-05-23T00:00:00.000,4,4
3702,2013-05-23T19:11:13.847,2013-05-23T21:02:58.530,3703,2013-05-24T00:00:00.000,1,1
3705,2013-05-24T12:59:27.090,2013-05-27T21:40:16.297,3706,2013-05-28T00:00:00.000,-1,2
3708,2013-05-24T16:16:46.790,2013-06-04T22:00:27.043,3709,2013-05-25T00:00:00.000,4,4
3715,2013-05-26T09:05:59.820,2015-08-18T15:07:09.340,,,5,5
3719,2013-05-28T05:46:20.073,2013-07-07T01:50:21.997,,,12,16
3722,2013-05-28T22:41:30.243,2013-05-31T07:39:04.920,3723,2013-05-29T00:00:00.000,2,4
3736,2013-06-01T15:24:33.963,2013-06-01T18:38:04.290,3737,2013-06-02T00:00:00.000,3,3
3739,2013-06-02T22:41:49.317,2013-06-03T11:49:16.250,3746,2013-06-03T00:00:00.000,1,1
3740,2013-06-02T23:10:38.980,2013-07-06T04:50:38.513,,,5,5
3741,2013-06-02T23:22:54.803,2013-06-03T19:06:10.603,3743,2013-06-04T00:00:00.000,4,4
3751,2013-06-04T13:20:33.807,2013-06-07T01:46:28.617,3755,2013-06-08T00:00:00.000,7,7
3758,2013-06-06T19:20:46.657,2013-06-20T20:29:47.907,3762,2013-06-07T00:00:00.000,3,4
3761,2013-06-07T07:33:19.367,2013-07-16T04:24:42.750,,,2,5
3764,2013-06-07T10:47:45.100,2013-06-07T11:24:49.527,3765,2013-06-07T00:00:00.000,-3,5
3766,2013-06-07T12:09:37.483,2013-06-24T09:36:22.160,,,4,4
3770,2013-06-07T17:38:45.367,2013-06-07T22:28:17.693,3771,2013-06-08T00:00:00.000,5,5
3775,2013-06-08T16:47:17.887,2014-06-15T20:00:25.717,3787,2013-06-12T00:00:00.000,10,11
3777,2013-06-10T01:25:57.403,2015-10-29T13:39:31.497,3778,2013-06-11T00:00:00.000,4,4
3780,2013-06-10T15:13:55.273,2015-04-06T05:04:56.080,3781,2013-06-13T00:00:00.000,6,6
3788,2013-06-11T11:17:14.353,2013-06-27T23:43:06.400,,,4,5
3790,2013-06-12T01:48:34.117,2015-06-09T17:58:40.937,3791,2013-06-12T00:00:00.000,6,6
3793,2013-06-13T02:26:11.177,2015-05-27T04:35:55.690,3794,2013-06-13T00:00:00.000,2,2
3796,2013-06-14T17:17:44.293,2015-10-12T00:13:03.717,,,5,5
3798,2013-06-15T14:35:22.563,2013-10-23T02:41:19.730,4348,2015-08-04T00:00:00.000,2,2
3800,2013-06-18T04:34:57.373,2013-10-17T08:23:30.197,3802,2013-06-19T00:00:00.000,7,8
3805,2013-06-20T16:40:51.493,2013-06-26T22:12:41.947,3827,2013-06-27T00:00:00.000,3,4
3810,2013-06-21T09:00:25.260,2013-06-21T22:05:15.260,3811,2013-06-24T00:00:00.000,-1,8
3813,2013-06-22T17:43:16.633,2015-02-06T14:57:41.920,3817,2013-06-25T00:00:00.000,6,7
3823,2013-06-26T03:47:31.657,2013-06-28T15:45:44.137,3824,2013-06-26T00:00:00.000,1,1
3825,2013-06-26T17:00:03.510,2015-12-08T15:16:28.160,3841,2013-06-28T00:00:00.000,16,22
3829,2013-06-27T03:14:15.993,2013-07-07T00:31:34.237,3830,2013-07-13T00:00:00.000,2,2
3831,2013-06-27T04:09:54.797,2013-06-27T17:56:19.667,3835,2013-06-27T00:00:00.000,2,2
3832,2013-06-27T05:25:49.123,2013-06-27T13:41:02.213,3834,2013-06-27T00:00:00.000,0,2
3838,2013-06-28T14:20:34.317,2013-06-28T23:46:28.093,3839,2013-06-28T00:00:00.000,2,3
3842,2013-06-28T20:55:44.347,2013-06-29T11:04:47.403,3844,2013-06-29T00:00:00.000,3,3
3847,2013-06-30T23:54:41.707,2013-07-07T15:35:05.470,3848,2013-07-01T00:00:00.000,3,3
3849,2013-07-01T03:26:32.150,2013-07-02T18:18:43.793,3851,2013-07-01T00:00:00.000,1,1
3850,2013-07-01T10:36:01.253,2015-04-15T17:14:45.687,3852,2013-07-01T00:00:00.000,5,5
3853,2013-07-01T21:21:13.880,2013-07-03T18:43:28.173,3856,2013-07-03T00:00:00.000,2,2
3858,2013-07-02T16:55:44.610,2013-07-11T10:48:19.003,3904,2013-07-11T00:00:00.000,1,1
3860,2013-07-03T18:29:13.437,2015-02-01T23:50:34.133,,,3,3
3863,2013-07-03T19:06:43.297,2013-07-04T18:05:18.900,,,2,2
3869,2013-07-04T08:08:07.203,2014-10-16T18:27:48.733,3870,2013-07-04T00:00:00.000,4,5
3876,2013-07-06T00:13:41.737,2015-01-27T03:03:30.057,3908,2013-07-11T00:00:00.000,4,4
3879,2013-07-06T22:31:46.667,2013-07-07T11:20:12.547,3881,2013-07-07T00:00:00.000,1,3
3882,2013-07-07T23:07:32.803,2013-07-09T13:32:09.060,3890,2013-07-11T00:00:00.000,4,4
3884,2013-07-08T18:59:19.883,2013-09-11T14:16:47.903,3886,2013-07-09T00:00:00.000,3,4
3895,2013-07-10T03:36:49.470,2013-07-28T16:12:52.527,3909,2013-07-13T00:00:00.000,2,3
3896,2013-07-10T06:49:05.783,2013-07-11T11:07:14.683,3899,2013-07-11T00:00:00.000,1,1
3910,2013-07-12T14:04:37.477,2013-07-16T23:08:46.547,3911,2013-07-12T00:00:00.000,5,6
3913,2013-07-13T02:00:23.557,2013-07-17T13:40:12.910,3914,2013-07-17T00:00:00.000,3,3
3919,2013-07-16T23:50:58.857,2013-07-17T15:19:00.763,,,4,8
3921,2013-07-17T18:33:56.293,2013-07-17T19:54:41.840,3924,2013-07-17T00:00:00.000,1,1
3928,2013-07-18T06:30:59.870,2013-07-22T23:20:18.457,3929,2013-07-26T00:00:00.000,1,2
3932,2013-07-18T15:58:31.987,2013-07-25T14:29:10.647,,,3,4
3934,2013-07-18T19:18:00.100,2014-03-11T09:25:37.490,3936,2013-07-19T00:00:00.000,9,14
3939,2013-07-19T04:05:49.040,2013-07-23T08:42:48.310,3941,2013-07-24T00:00:00.000,2,4
3945,2013-07-19T17:11:30.307,2013-07-19T23:28:39.247,3947,2013-07-20T00:00:00.000,6,6
3950,2013-07-20T18:10:59.757,2013-07-24T08:58:34.710,3951,2013-07-21T00:00:00.000,3,3
3954,2013-07-21T23:17:04.403,2013-07-25T05:13:50.997,3955,2013-07-24T00:00:00.000,3,3
3959,2013-07-22T20:20:05.980,2013-07-23T23:50:35.323,3965,2014-06-24T00:00:00.000,8,8
3962,2013-07-23T08:50:55.440,2013-08-26T16:52:11.080,,,6,7
3967,2013-07-24T16:22:02.833,2015-10-12T14:45:09.417,3968,2013-07-31T00:00:00.000,3,3
3969,2013-07-24T18:58:12.603,2014-01-31T01:44:13.897,,,10,11
3970,2013-07-25T00:04:28.610,2015-10-12T14:42:55.117,3976,2013-07-25T00:00:00.000,9,10
3972,2013-07-25T07:52:58.933,2013-07-29T14:12:22.093,3975,2013-07-25T00:00:00.000,2,2
3977,2013-07-25T12:40:53.193,2013-07-25T14:25:48.557,3979,2013-08-01T00:00:00.000,9,10
3983,2013-07-26T18:49:13.933,2015-02-25T19:50:03.923,,,3,3
3986,2013-07-27T05:25:52.703,2013-08-06T13:40:02.690,,,3,5
3988,2013-07-28T04:22:06.693,2015-10-12T14:40:20.757,3989,2013-08-04T00:00:00.000,2,2
3991,2013-07-28T12:26:14.803,2013-07-30T08:22:39.410,,,4,4
3992,2013-07-28T17:40:00.870,2013-07-31T09:57:22.220,3993,2013-07-28T00:00:00.000,2,3
3995,2013-07-28T18:33:14.263,2013-07-29T16:01:40.913,4000,2013-08-03T00:00:00.000,3,3
3997,2013-07-29T03:54:16.600,2013-07-29T20:10:51.597,3999,2013-07-30T00:00:00.000,8,9
4004,2013-07-30T13:46:38.607,2013-08-06T04:28:27.293,4005,2013-07-30T00:00:00.000,5,5
4006,2013-07-30T18:16:56.737,2013-09-18T03:17:05.500,,,7,8
4007,2013-07-31T03:52:15.813,2014-11-27T14:38:48.393,,,1,1
4011,2013-07-31T16:37:44.737,2013-08-02T12:15:41.603,,,0,7
4015,2013-08-01T08:14:51.047,2015-10-27T16:00:02.310,,,7,8
4020,2013-08-02T18:47:37.443,2015-10-14T09:22:36.423,4042,2013-09-01T00:00:00.000,6,6
4025,2013-08-03T19:36:58.597,2015-10-29T14:18:15.870,4032,2013-08-05T00:00:00.000,5,5
4026,2013-08-04T01:31:56.983,2013-08-06T16:53:48.127,4028,2013-08-27T00:00:00.000,3,4
4036,2013-08-06T03:40:46.473,2013-08-06T08:14:46.580,4040,2013-08-06T00:00:00.000,2,2
4037,2013-08-06T03:48:29.383,2015-03-29T18:25:01.930,4038,2013-08-08T00:00:00.000,3,3
4043,2013-08-06T17:05:28.810,2015-04-21T18:26:10.747,4044,2013-08-09T00:00:00.000,9,11
4047,2013-08-09T05:43:35.910,2013-08-22T00:46:55.787,,,2,2
4049,2013-08-11T13:05:41.060,2013-08-12T20:08:12.253,,,5,5
4053,2013-08-13T14:56:18.420,2013-08-14T10:04:24.923,4054,2013-08-14T00:00:00.000,6,6
4059,2013-08-15T13:34:36.720,2013-08-15T21:18:29.097,4060,2013-08-16T00:00:00.000,4,4
