,Accepted,AcceptedAnsId,Age_vot,AnsId,AnsRank,Ans_count,DRank,Downvotes,Norm_DRank,Norm_Pos,QuestionId,ReScore,Score,Upvotes,Votes,Norm_Pos_2
2809,False,-1.0,168,1074,2,3,1,0.0,0.333333333333,0.666666666667,1071.0,0.833333333333,1.0,2.0,0.0,0.444444444444
2824,False,-1.0,168,1088,3,3,0,0.0,0.0,1.0,1071.0,0.0,0.0,1.0,1.0,1.0
2810,False,-1.0,169,1074,1,3,0,1.0,0.0,0.333333333333,1071.0,0.857142857143,2.0,0.0,1.0,0.111111111111
2796,False,-1.0,169,1072,2,3,0,0.0,0.0,0.666666666667,1071.0,0.833333333333,2.0,2.0,2.0,0.444444444444
2825,False,-1.0,169,1088,3,3,0,0.0,0.0,1.0,1071.0,0.0,1.0,1.0,1.0,1.0
2796,False,-1.0,245,1072,1,3,-1,0.0,-0.333333333333,0.333333333333,1071.0,0.833333333333,2.0,2.0,0.0,0.111111111111
2825,False,-1.0,245,1088,2,3,-1,0.0,-0.333333333333,0.666666666667,1071.0,0.0,1.0,1.0,0.0,0.444444444444
2811,False,-1.0,245,1074,3,3,2,0.0,0.666666666667,1.0,1071.0,0.888888888889,-1.0,1.0,1.0,1.0
2796,False,-1.0,524,1072,1,3,0,0.0,0.0,0.333333333333,1071.0,0.833333333333,2.0,2.0,0.0,0.111111111111
2812,False,-1.0,524,1074,2,3,0,0.0,0.0,0.666666666667,1071.0,0.7,1.0,2.0,2.0,0.444444444444
2825,False,-1.0,524,1088,3,3,0,0.0,0.0,1.0,1071.0,0.0,1.0,1.0,0.0,1.0
2797,False,-1.0,1076,1072,1,4,0,0.0,0.0,0.25,1071.0,0.875,2.0,1.0,1.0,0.0625
2813,False,-1.0,1076,1074,2,4,0,0.0,0.0,0.5,1071.0,0.727272727273,2.0,1.0,1.0,0.25
2825,False,-1.0,1076,1088,3,4,0,0.0,0.0,0.75,1071.0,0.0,1.0,1.0,0.0,0.5625
11940,False,-1.0,1076,10462,4,4,0,0.0,0.0,1.0,1071.0,0.0,0.0,1.0,1.0,1.0
2813,False,-1.0,1077,1074,1,4,-1,0.0,-0.25,0.25,1071.0,0.727272727273,2.0,1.0,0.0,0.0625
2798,False,-1.0,1077,1072,2,4,1,0.0,0.25,0.5,1071.0,0.9,1.0,1.0,1.0,0.25
11941,False,-1.0,1077,10462,3,4,0,0.0,0.0,0.75,1071.0,0.0,1.0,2.0,2.0,0.5625
2825,False,-1.0,1077,1088,4,4,0,0.0,0.0,1.0,1071.0,0.0,1.0,1.0,0.0,1.0
2814,False,-1.0,1078,1074,1,4,-1,0.0,-0.25,0.25,1071.0,0.769230769231,1.0,1.0,1.0,0.0625
2798,False,-1.0,1078,1072,2,4,1,0.0,0.25,0.5,1071.0,0.9,1.0,1.0,0.0,0.25
11941,False,-1.0,1078,10462,3,4,0,0.0,0.0,0.75,1071.0,0.0,1.0,2.0,0.0,0.5625
2825,False,-1.0,1078,1088,4,4,0,0.0,0.0,1.0,1071.0,0.0,1.0,1.0,0.0,1.0
2814,False,-1.0,1168,1074,1,5,-1,0.0,-0.2,0.2,1071.0,0.769230769231,1.0,1.0,0.0,0.04
2798,False,-1.0,1168,1072,2,5,1,0.0,0.2,0.4,1071.0,0.9,1.0,1.0,0.0,0.16
11941,False,-1.0,1168,10462,3,5,0,0.0,0.0,0.6,1071.0,0.0,1.0,2.0,0.0,0.36
2825,False,-1.0,1168,1088,4,5,0,0.0,0.0,0.8,1071.0,0.0,1.0,1.0,0.0,0.64
12661,False,-1.0,1168,12200,5,5,0,0.0,0.0,1.0,1071.0,0.0,0.0,1.0,1.0,1.0
12662,False,-1.0,1169,12200,1,5,-2,0.0,-0.4,0.2,1071.0,0.0,1.0,1.0,1.0,0.04
2814,False,-1.0,1169,1074,2,5,0,0.0,0.0,0.4,1071.0,0.769230769231,1.0,1.0,0.0,0.16
2798,False,-1.0,1169,1072,3,5,2,0.0,0.4,0.6,1071.0,0.9,1.0,1.0,0.0,0.36
11941,False,-1.0,1169,10462,4,5,0,0.0,0.0,0.8,1071.0,0.0,1.0,2.0,0.0,0.64
2825,False,-1.0,1169,1088,5,5,0,0.0,0.0,1.0,1071.0,0.0,1.0,1.0,0.0,1.0
2799,False,-1.0,1180,1072,1,5,0,0.0,0.0,0.2,1071.0,0.909090909091,1.0,1.0,1.0,0.04
2815,False,-1.0,1180,1074,2,5,0,0.0,0.0,0.4,1071.0,0.785714285714,1.0,1.0,1.0,0.16
12662,False,-1.0,1180,12200,3,5,0,0.0,0.0,0.6,1071.0,0.0,1.0,1.0,0.0,0.36
11941,False,-1.0,1180,10462,4,5,0,0.0,0.0,0.8,1071.0,0.0,1.0,2.0,0.0,0.64
2825,False,-1.0,1180,1088,5,5,0,0.0,0.0,1.0,1071.0,0.0,1.0,1.0,0.0,1.0
2799,False,-1.0,1197,1072,1,6,0,0.0,0.0,0.166666666667,1071.0,0.909090909091,1.0,1.0,0.0,0.0277777777778
2815,False,-1.0,1197,1074,2,6,0,0.0,0.0,0.333333333333,1071.0,0.785714285714,1.0,1.0,0.0,0.111111111111
12662,False,-1.0,1197,12200,3,6,0,0.0,0.0,0.5,1071.0,0.0,1.0,1.0,0.0,0.25
11941,False,-1.0,1197,10462,4,6,0,0.0,0.0,0.666666666667,1071.0,0.0,1.0,2.0,0.0,0.444444444444
2825,False,-1.0,1197,1088,5,6,0,0.0,0.0,0.833333333333,1071.0,0.0,1.0,1.0,0.0,0.694444444444
12663,False,-1.0,1197,12201,6,6,0,1.0,0.0,1.0,1071.0,0.0,0.0,0.0,1.0,1.0
2800,False,-1.0,1198,1072,1,6,0,0.0,0.0,0.166666666667,1071.0,0.916666666667,1.0,1.0,1.0,0.0277777777778
2816,False,-1.0,1198,1074,2,6,0,0.0,0.0,0.333333333333,1071.0,0.8,1.0,1.0,1.0,0.111111111111
2826,False,-1.0,1198,1088,3,6,0,0.0,0.0,0.5,1071.0,0.5,1.0,1.0,1.0,0.25
12662,False,-1.0,1198,12200,4,6,0,0.0,0.0,0.666666666667,1071.0,0.0,1.0,1.0,0.0,0.444444444444
11941,False,-1.0,1198,10462,5,6,0,0.0,0.0,0.833333333333,1071.0,0.0,1.0,2.0,0.0,0.694444444444
12663,False,-1.0,1198,12201,6,6,0,1.0,0.0,1.0,1071.0,0.0,0.0,0.0,0.0,1.0
2800,False,-1.0,1202,1072,1,7,0,0.0,0.0,0.142857142857,1071.0,0.916666666667,1.0,1.0,0.0,0.0204081632653
2816,False,-1.0,1202,1074,2,7,0,0.0,0.0,0.285714285714,1071.0,0.8,1.0,1.0,0.0,0.0816326530612
2826,False,-1.0,1202,1088,3,7,0,0.0,0.0,0.428571428571,1071.0,0.5,1.0,1.0,0.0,0.183673469388
12662,False,-1.0,1202,12200,4,7,0,0.0,0.0,0.571428571429,1071.0,0.0,1.0,1.0,0.0,0.326530612245
11941,False,-1.0,1202,10462,5,7,0,0.0,0.0,0.714285714286,1071.0,0.0,1.0,2.0,0.0,0.510204081633
12865,False,-1.0,1202,12417,6,7,0,0.0,0.0,0.857142857143,1071.0,0.0,0.0,1.0,1.0,0.734693877551
12663,False,-1.0,1202,12201,7,7,0,1.0,0.0,1.0,1071.0,0.0,0.0,0.0,0.0,1.0
2817,False,-1.0,1203,1074,1,7,-1,1.0,-0.142857142857,0.142857142857,1071.0,0.8125,1.0,0.0,1.0,0.0204081632653
2800,False,-1.0,1203,1072,2,7,1,0.0,0.142857142857,0.285714285714,1071.0,0.916666666667,1.0,1.0,0.0,0.0816326530612
2826,False,-1.0,1203,1088,3,7,0,0.0,0.0,0.428571428571,1071.0,0.5,1.0,1.0,0.0,0.183673469388
12662,False,-1.0,1203,12200,4,7,0,0.0,0.0,0.571428571429,1071.0,0.0,1.0,1.0,0.0,0.326530612245
11941,False,-1.0,1203,10462,5,7,0,0.0,0.0,0.714285714286,1071.0,0.0,1.0,2.0,0.0,0.510204081633
12865,False,-1.0,1203,12417,6,7,0,0.0,0.0,0.857142857143,1071.0,0.0,0.0,1.0,0.0,0.734693877551
12663,False,-1.0,1203,12201,7,7,0,1.0,0.0,1.0,1071.0,0.0,0.0,0.0,0.0,1.0
2801,False,-1.0,1205,1072,1,7,0,1.0,0.0,0.142857142857,1071.0,0.923076923077,1.0,0.0,1.0,0.0204081632653
2817,False,-1.0,1205,1074,2,7,0,1.0,0.0,0.285714285714,1071.0,0.8125,1.0,0.0,0.0,0.0816326530612
2826,False,-1.0,1205,1088,3,7,0,0.0,0.0,0.428571428571,1071.0,0.5,1.0,1.0,0.0,0.183673469388
12662,False,-1.0,1205,12200,4,7,0,0.0,0.0,0.571428571429,1071.0,0.0,1.0,1.0,0.0,0.326530612245
11941,False,-1.0,1205,10462,5,7,0,0.0,0.0,0.714285714286,1071.0,0.0,1.0,2.0,0.0,0.510204081633
12865,False,-1.0,1205,12417,6,7,0,0.0,0.0,0.857142857143,1071.0,0.0,0.0,1.0,0.0,0.734693877551
12663,False,-1.0,1205,12201,7,7,0,1.0,0.0,1.0,1071.0,0.0,0.0,0.0,0.0,1.0
2817,False,-1.0,1212,1074,1,7,-1,1.0,-0.142857142857,0.142857142857,1071.0,0.8125,1.0,0.0,0.0,0.0204081632653
2826,False,-1.0,1212,1088,2,7,-1,0.0,-0.142857142857,0.285714285714,1071.0,0.5,1.0,1.0,0.0,0.0816326530612
12662,False,-1.0,1212,12200,3,7,-1,0.0,-0.142857142857,0.428571428571,1071.0,0.0,1.0,1.0,0.0,0.183673469388
11941,False,-1.0,1212,10462,4,7,-1,0.0,-0.142857142857,0.571428571429,1071.0,0.0,1.0,2.0,0.0,0.326530612245
12865,False,-1.0,1212,12417,5,7,-1,0.0,-0.142857142857,0.714285714286,1071.0,0.0,0.0,1.0,0.0,0.510204081633
12663,False,-1.0,1212,12201,6,7,-1,1.0,-0.142857142857,0.857142857143,1071.0,0.0,0.0,0.0,0.0,0.734693877551
2802,False,-1.0,1212,1072,7,7,6,0.0,0.857142857143,1.0,1071.0,0.928571428571,-1.0,1.0,1.0,1.0
2820,False,-1.0,0,1086,1,2,0,0.0,0.0,0.5,1076.0,0.0,0.0,2.0,2.0,0.25
2822,False,-1.0,0,1087,2,2,0,0.0,0.0,1.0,1076.0,0.0,0.0,4.0,4.0,1.0
2823,True,1087.0,1,1087,1,3,0,0.0,0.0,0.333333333333,1076.0,0.0,4.0,1.0,1.0,0.111111111111
2821,False,1087.0,1,1086,2,3,0,0.0,0.0,0.666666666667,1076.0,0.0,2.0,1.0,1.0,0.444444444444
2836,False,1087.0,1,1093,3,3,0,0.0,0.0,1.0,1076.0,0.0,0.0,2.0,2.0,1.0
2823,True,1087.0,2,1087,1,3,0,0.0,0.0,0.333333333333,1076.0,0.0,4.0,1.0,0.0,0.111111111111
2837,False,1087.0,2,1093,2,3,0,0.0,0.0,0.666666666667,1076.0,0.0,2.0,1.0,1.0,0.444444444444
2821,False,1087.0,2,1086,3,3,0,0.0,0.0,1.0,1076.0,0.0,2.0,1.0,0.0,1.0
2823,True,1087.0,26,1087,1,3,-1,0.0,-0.333333333333,0.333333333333,1076.0,0.0,4.0,1.0,0.0,0.111111111111
2821,False,1087.0,26,1086,2,3,-1,0.0,-0.333333333333,0.666666666667,1076.0,0.0,2.0,1.0,0.0,0.444444444444
2838,False,1087.0,26,1093,3,3,2,0.0,0.666666666667,1.0,1076.0,0.666666666667,1.0,1.0,1.0,1.0
2818,False,-1.0,0,1085,1,2,0,0.0,0.0,0.5,1077.0,0.0,0.0,3.0,3.0,0.25
2829,False,-1.0,0,1090,2,2,0,0.0,0.0,1.0,1077.0,0.0,0.0,1.0,1.0,1.0
2819,True,1085.0,1,1085,1,2,0,0.0,0.0,0.5,1077.0,0.0,3.0,1.0,1.0,0.25
2829,False,1085.0,1,1090,2,2,0,0.0,0.0,1.0,1077.0,0.0,0.0,1.0,0.0,1.0
2967,False,-1.0,8,1172,1,1,0,0.0,0.0,1.0,1078.0,0.0,0.0,2.0,2.0,1.0
4342,False,-1.0,72,1956,1,2,0,0.0,0.0,0.5,1078.0,0.0,0.0,2.0,2.0,0.25
2967,False,-1.0,72,1172,2,2,0,0.0,0.0,1.0,1078.0,0.0,0.0,2.0,0.0,1.0
2827,False,-1.0,0,1089,1,1,0,0.0,0.0,1.0,1079.0,0.0,0.0,3.0,3.0,1.0
2828,False,-1.0,1,1089,1,1,0,0.0,0.0,1.0,1079.0,0.0,3.0,1.0,1.0,1.0
2830,False,-1.0,0,1091,1,1,0,0.0,0.0,1.0,1080.0,0.0,0.0,2.0,2.0,1.0
2831,False,-1.0,1,1091,1,1,0,0.0,0.0,1.0,1080.0,0.0,2.0,2.0,2.0,1.0
2831,False,-1.0,3,1091,1,2,0,0.0,0.0,0.5,1080.0,0.0,2.0,2.0,0.0,0.25
2856,False,-1.0,3,1103,2,2,0,0.0,0.0,1.0,1080.0,0.0,0.0,2.0,2.0,1.0
2857,False,-1.0,4,1103,1,2,0,0.0,0.0,0.5,1080.0,0.0,2.0,1.0,1.0,0.25
2831,False,-1.0,4,1091,2,2,0,0.0,0.0,1.0,1080.0,0.0,2.0,2.0,0.0,1.0
2839,False,-1.0,0,1095,1,1,0,0.0,0.0,1.0,1094.0,0.0,0.0,2.0,2.0,1.0
2840,True,1095.0,1,1095,1,1,0,0.0,0.0,1.0,1094.0,0.0,2.0,1.0,1.0,1.0
2840,False,-1.0,2,1095,1,2,0,0.0,0.0,0.5,1094.0,0.0,2.0,1.0,0.0,0.25
2846,False,-1.0,2,1101,2,2,0,0.0,0.0,1.0,1094.0,0.0,0.0,1.0,1.0,1.0
2840,True,1095.0,3,1095,1,2,0,0.0,0.0,0.5,1094.0,0.0,2.0,1.0,0.0,0.25
2847,False,1095.0,3,1101,2,2,0,0.0,0.0,1.0,1094.0,0.0,1.0,1.0,1.0,1.0
2840,True,1095.0,7,1095,1,2,-1,0.0,-0.5,0.5,1094.0,0.0,2.0,1.0,0.0,0.25
2848,False,1095.0,7,1101,2,2,1,0.0,0.5,1.0,1094.0,0.5,1.0,1.0,1.0,1.0
2841,False,-1.0,0,1097,1,2,0,0.0,0.0,0.5,1096.0,0.0,0.0,2.0,2.0,0.25
2844,False,-1.0,0,1098,2,2,0,0.0,0.0,1.0,1096.0,0.0,0.0,1.0,1.0,1.0
2842,True,1097.0,1,1097,1,2,0,0.0,0.0,0.5,1096.0,0.0,2.0,1.0,1.0,0.25
2844,False,1097.0,1,1098,2,2,0,0.0,0.0,1.0,1096.0,0.0,0.0,1.0,0.0,1.0
2843,True,1097.0,2,1097,1,2,0,0.0,0.0,0.5,1096.0,0.666666666667,1.0,1.0,1.0,0.25
2844,False,1097.0,2,1098,2,2,0,0.0,0.0,1.0,1096.0,0.0,0.0,1.0,0.0,1.0
2845,False,-1.0,0,1100,1,2,0,0.0,0.0,0.5,1099.0,0.0,0.0,2.0,2.0,0.25
2849,False,-1.0,0,1102,2,2,0,0.0,0.0,1.0,1099.0,0.0,0.0,2.0,2.0,1.0
2850,True,1102.0,1,1102,1,2,0,0.0,0.0,0.5,1099.0,0.0,2.0,1.0,1.0,0.25
2845,False,1102.0,1,1100,2,2,0,0.0,0.0,1.0,1099.0,0.0,0.0,2.0,0.0,1.0
2851,True,1102.0,4,1102,1,2,0,0.0,0.0,0.5,1099.0,0.666666666667,1.0,1.0,1.0,0.25
2845,False,1102.0,4,1100,2,2,0,0.0,0.0,1.0,1099.0,0.0,0.0,2.0,0.0,1.0
2851,False,-1.0,245,1102,1,3,0,0.0,0.0,0.333333333333,1099.0,0.666666666667,1.0,1.0,0.0,0.111111111111
5926,False,-1.0,245,2766,2,3,0,0.0,0.0,0.666666666667,1099.0,0.0,0.0,1.0,1.0,0.444444444444
2845,False,-1.0,245,1100,3,3,0,0.0,0.0,1.0,1099.0,0.0,0.0,2.0,0.0,1.0
2851,True,1102.0,246,1102,1,3,0,0.0,0.0,0.333333333333,1099.0,0.666666666667,1.0,1.0,0.0,0.111111111111
5927,False,1102.0,246,2766,2,3,0,0.0,0.0,0.666666666667,1099.0,0.0,1.0,1.0,1.0,0.444444444444
2845,False,1102.0,246,1100,3,3,0,0.0,0.0,1.0,1099.0,0.0,0.0,2.0,0.0,1.0
2852,True,1102.0,618,1102,1,3,0,0.0,0.0,0.333333333333,1099.0,0.75,1.0,1.0,1.0,0.111111111111
5927,False,1102.0,618,2766,2,3,0,0.0,0.0,0.666666666667,1099.0,0.0,1.0,1.0,0.0,0.444444444444
2845,False,1102.0,618,1100,3,3,0,0.0,0.0,1.0,1099.0,0.0,0.0,2.0,0.0,1.0
2853,True,1102.0,631,1102,1,3,0,0.0,0.0,0.333333333333,1099.0,0.8,1.0,1.0,1.0,0.111111111111
5927,False,1102.0,631,2766,2,3,0,0.0,0.0,0.666666666667,1099.0,0.0,1.0,1.0,0.0,0.444444444444
2845,False,1102.0,631,1100,3,3,0,0.0,0.0,1.0,1099.0,0.0,0.0,2.0,0.0,1.0
2853,False,-1.0,776,1102,1,4,0,0.0,0.0,0.25,1099.0,0.8,1.0,1.0,0.0,0.0625
5927,False,-1.0,776,2766,2,4,0,0.0,0.0,0.5,1099.0,0.0,1.0,1.0,0.0,0.25
9471,False,-1.0,776,5025,3,4,0,0.0,0.0,0.75,1099.0,0.0,0.0,1.0,1.0,0.5625
2845,False,-1.0,776,1100,4,4,0,0.0,0.0,1.0,1099.0,0.0,0.0,2.0,0.0,1.0
2853,True,1102.0,777,1102,1,5,0,0.0,0.0,0.2,1099.0,0.8,1.0,1.0,0.0,0.04
5928,False,1102.0,777,2766,2,5,0,0.0,0.0,0.4,1099.0,0.5,1.0,1.0,1.0,0.16
9472,False,1102.0,777,5025,3,5,0,0.0,0.0,0.6,1099.0,0.0,1.0,1.0,1.0,0.36
9475,False,1102.0,777,5030,4,5,0,0.0,0.0,0.8,1099.0,0.0,0.0,1.0,1.0,0.64
2845,False,1102.0,777,1100,5,5,0,0.0,0.0,1.0,1099.0,0.0,0.0,2.0,0.0,1.0
2853,True,1102.0,937,1102,1,5,0,0.0,0.0,0.2,1099.0,0.8,1.0,1.0,0.0,0.04
9473,False,1102.0,937,5025,2,5,0,0.0,0.0,0.4,1099.0,0.5,1.0,1.0,1.0,0.16
5928,False,1102.0,937,2766,3,5,0,0.0,0.0,0.6,1099.0,0.5,1.0,1.0,0.0,0.36
9475,False,1102.0,937,5030,4,5,0,0.0,0.0,0.8,1099.0,0.0,0.0,1.0,0.0,0.64
2845,False,1102.0,937,1100,5,5,0,0.0,0.0,1.0,1099.0,0.0,0.0,2.0,0.0,1.0
2854,True,1102.0,939,1102,1,5,0,0.0,0.0,0.2,1099.0,0.833333333333,1.0,1.0,1.0,0.04
5929,False,1102.0,939,2766,2,5,0,0.0,0.0,0.4,1099.0,0.666666666667,1.0,1.0,1.0,0.16
9473,False,1102.0,939,5025,3,5,0,0.0,0.0,0.6,1099.0,0.5,1.0,1.0,0.0,0.36
9475,False,1102.0,939,5030,4,5,0,0.0,0.0,0.8,1099.0,0.0,0.0,1.0,0.0,0.64
2845,False,1102.0,939,1100,5,5,0,0.0,0.0,1.0,1099.0,0.0,0.0,2.0,0.0,1.0
2855,True,1102.0,941,1102,1,5,0,0.0,0.0,0.2,1099.0,0.857142857143,1.0,1.0,1.0,0.04
5929,False,1102.0,941,2766,2,5,0,0.0,0.0,0.4,1099.0,0.666666666667,1.0,1.0,0.0,0.16
9473,False,1102.0,941,5025,3,5,0,0.0,0.0,0.6,1099.0,0.5,1.0,1.0,0.0,0.36
9475,False,1102.0,941,5030,4,5,0,0.0,0.0,0.8,1099.0,0.0,0.0,1.0,0.0,0.64
2845,False,1102.0,941,1100,5,5,0,0.0,0.0,1.0,1099.0,0.0,0.0,2.0,0.0,1.0
2855,False,-1.0,1009,1102,1,6,0,0.0,0.0,0.166666666667,1099.0,0.857142857143,1.0,1.0,0.0,0.0277777777778
5929,False,-1.0,1009,2766,2,6,0,0.0,0.0,0.333333333333,1099.0,0.666666666667,1.0,1.0,0.0,0.111111111111
9473,False,-1.0,1009,5025,3,6,0,0.0,0.0,0.5,1099.0,0.5,1.0,1.0,0.0,0.25
11337,False,-1.0,1009,8735,4,6,0,1.0,0.0,0.666666666667,1099.0,0.0,0.0,0.0,1.0,0.444444444444
9475,False,-1.0,1009,5030,5,6,0,0.0,0.0,0.833333333333,1099.0,0.0,0.0,1.0,0.0,0.694444444444
2845,False,-1.0,1009,1100,6,6,0,0.0,0.0,1.0,1099.0,0.0,0.0,2.0,0.0,1.0
2858,False,-1.0,0,1109,1,1,0,1.0,0.0,1.0,1108.0,0.0,0.0,0.0,1.0,1.0
2860,True,1111.0,1,1111,1,2,0,0.0,0.0,0.5,1108.0,0.0,0.0,3.0,3.0,0.25
2859,False,1111.0,1,1109,2,2,0,0.0,0.0,1.0,1108.0,0.0,-1.0,1.0,1.0,1.0
2861,True,1111.0,2,1111,1,2,0,0.0,0.0,0.5,1108.0,0.0,3.0,1.0,1.0,0.25
2859,False,1111.0,2,1109,2,2,0,0.0,0.0,1.0,1108.0,0.0,-1.0,1.0,0.0,1.0
2862,True,1111.0,67,1111,1,2,0,0.0,0.0,0.5,1108.0,0.75,1.0,1.0,1.0,0.25
2859,False,1111.0,67,1109,2,2,0,0.0,0.0,1.0,1108.0,0.0,-1.0,1.0,0.0,1.0
2862,False,-1.0,532,1111,1,3,0,0.0,0.0,0.333333333333,1108.0,0.75,1.0,1.0,0.0,0.111111111111
7677,False,-1.0,532,3782,2,3,0,0.0,0.0,0.666666666667,1108.0,0.0,0.0,2.0,2.0,0.444444444444
2859,False,-1.0,532,1109,3,3,0,0.0,0.0,1.0,1108.0,0.0,-1.0,1.0,0.0,1.0
2862,True,1111.0,533,1111,1,3,0,0.0,0.0,0.333333333333,1108.0,0.75,1.0,1.0,0.0,0.111111111111
7678,False,1111.0,533,3782,2,3,0,0.0,0.0,0.666666666667,1108.0,0.0,2.0,1.0,1.0,0.444444444444
2859,False,1111.0,533,1109,3,3,0,0.0,0.0,1.0,1108.0,0.0,-1.0,1.0,0.0,1.0
2863,False,-1.0,0,1112,1,1,0,0.0,0.0,1.0,1110.0,0.0,0.0,3.0,3.0,1.0
2864,True,1112.0,1,1112,1,1,0,0.0,0.0,1.0,1110.0,0.0,3.0,1.0,1.0,1.0
2865,True,1112.0,6,1112,1,1,0,0.0,0.0,1.0,1110.0,0.75,1.0,1.0,1.0,1.0
2866,True,1112.0,7,1112,1,1,0,0.0,0.0,1.0,1110.0,0.8,1.0,1.0,1.0,1.0
2867,True,1112.0,27,1112,1,1,0,0.0,0.0,1.0,1110.0,0.833333333333,1.0,1.0,1.0,1.0
2868,False,-1.0,0,1117,1,1,0,0.0,0.0,1.0,1116.0,0.0,0.0,1.0,1.0,1.0
2869,False,-1.0,0,1119,1,1,0,0.0,0.0,1.0,1118.0,0.0,0.0,3.0,3.0,1.0
2870,True,1119.0,1,1119,1,1,0,0.0,0.0,1.0,1118.0,0.0,3.0,1.0,1.0,1.0
2871,True,1119.0,5,1119,1,1,0,0.0,0.0,1.0,1118.0,0.75,1.0,1.0,1.0,1.0
2872,True,1119.0,739,1119,1,1,0,0.0,0.0,1.0,1118.0,0.8,1.0,1.0,1.0,1.0
2873,True,1119.0,912,1119,1,1,0,0.0,0.0,1.0,1118.0,0.833333333333,1.0,1.0,1.0,1.0
3014,False,-1.0,8,1201,1,1,0,0.0,0.0,1.0,1120.0,0.0,0.0,2.0,2.0,1.0
2964,False,-1.0,12,1170,1,2,0,0.0,0.0,0.5,1120.0,0.0,0.0,1.0,1.0,0.25
3014,False,-1.0,12,1201,2,2,0,0.0,0.0,1.0,1120.0,0.0,0.0,2.0,0.0,1.0
2891,False,-1.0,0,1134,1,1,0,0.0,0.0,1.0,1122.0,0.0,0.0,2.0,2.0,1.0
2892,True,1134.0,1,1134,1,1,0,0.0,0.0,1.0,1122.0,0.0,2.0,1.0,1.0,1.0
2893,True,1134.0,2,1134,1,1,0,0.0,0.0,1.0,1122.0,0.666666666667,1.0,1.0,1.0,1.0
2894,True,1134.0,3,1134,1,1,0,0.0,0.0,1.0,1122.0,0.75,1.0,1.0,1.0,1.0
2883,False,-1.0,0,1133,1,2,0,0.0,0.0,0.5,1123.0,0.0,0.0,4.0,4.0,0.25
2896,False,-1.0,0,1136,2,2,0,0.0,0.0,1.0,1123.0,0.0,0.0,4.0,4.0,1.0
2897,True,1136.0,1,1136,1,2,0,0.0,0.0,0.5,1123.0,0.0,4.0,1.0,1.0,0.25
2884,False,1136.0,1,1133,2,2,0,0.0,0.0,1.0,1123.0,0.0,4.0,2.0,2.0,1.0
2898,True,1136.0,2,1136,1,2,0,0.0,0.0,0.5,1123.0,0.8,1.0,1.0,1.0,0.25
2885,False,1136.0,2,1133,2,2,0,0.0,0.0,1.0,1123.0,0.8,2.0,1.0,1.0,1.0
2899,True,1136.0,5,1136,1,2,0,0.0,0.0,0.5,1123.0,0.833333333333,1.0,1.0,1.0,0.25
2885,False,1136.0,5,1133,2,2,0,0.0,0.0,1.0,1123.0,0.8,2.0,1.0,0.0,1.0
2899,True,1136.0,16,1136,1,2,-1,0.0,-0.5,0.5,1123.0,0.833333333333,1.0,1.0,0.0,0.25
2886,False,1136.0,16,1133,2,2,1,0.0,0.5,1.0,1123.0,0.857142857143,1.0,2.0,2.0,1.0
2899,True,1136.0,48,1136,1,2,-1,0.0,-0.5,0.5,1123.0,0.833333333333,1.0,1.0,0.0,0.25
2887,False,1136.0,48,1133,2,2,1,0.0,0.5,1.0,1123.0,0.875,2.0,1.0,1.0,1.0
2899,True,1136.0,49,1136,1,2,-1,0.0,-0.5,0.5,1123.0,0.833333333333,1.0,1.0,0.0,0.25
2888,False,1136.0,49,1133,2,2,1,0.0,0.5,1.0,1123.0,0.9,1.0,1.0,1.0,1.0
2899,True,1136.0,54,1136,1,2,-1,0.0,-0.5,0.5,1123.0,0.833333333333,1.0,1.0,0.0,0.25
2889,False,1136.0,54,1133,2,2,1,0.0,0.5,1.0,1123.0,0.909090909091,1.0,1.0,1.0,1.0
2899,True,1136.0,336,1136,1,2,-1,0.0,-0.5,0.5,1123.0,0.833333333333,1.0,1.0,0.0,0.25
2890,False,1136.0,336,1133,2,2,1,0.0,0.5,1.0,1123.0,0.916666666667,1.0,1.0,1.0,1.0
2910,False,-1.0,4,1143,1,1,0,0.0,0.0,1.0,1127.0,0.0,0.0,1.0,1.0,1.0
2911,True,1143.0,5,1143,1,1,0,0.0,0.0,1.0,1127.0,0.0,1.0,1.0,1.0,1.0
2912,True,1143.0,34,1143,1,1,0,0.0,0.0,1.0,1127.0,0.5,1.0,1.0,1.0,1.0
2874,False,-1.0,0,1131,1,1,0,0.0,0.0,1.0,1129.0,0.0,0.0,3.0,3.0,1.0
2875,True,1131.0,1,1131,1,1,0,0.0,0.0,1.0,1129.0,0.0,3.0,1.0,1.0,1.0
2876,True,1131.0,2,1131,1,1,0,0.0,0.0,1.0,1129.0,0.75,1.0,1.0,1.0,1.0
2877,True,1131.0,66,1131,1,1,0,0.0,0.0,1.0,1129.0,0.8,1.0,1.0,1.0,1.0
2877,False,-1.0,238,1131,1,2,0,0.0,0.0,0.5,1129.0,0.8,1.0,1.0,0.0,0.25
5266,False,-1.0,238,2366,2,2,0,0.0,0.0,1.0,1129.0,0.0,0.0,1.0,1.0,1.0
2878,False,-1.0,0,1132,1,1,0,0.0,0.0,1.0,1130.0,0.0,0.0,2.0,2.0,1.0
2879,True,1132.0,1,1132,1,1,0,0.0,0.0,1.0,1130.0,0.0,2.0,1.0,1.0,1.0
2880,True,1132.0,2,1132,1,1,0,0.0,0.0,1.0,1130.0,0.666666666667,1.0,1.0,1.0,1.0
